article_id,positive_sentiment,negative_sentiment,organizations,persons,locations,timestamp,longitude,latitude
20190708114500-134,4.3073341094295685,2.79394644935972,hoxton mini;arts university bournemouth;union jack,cindy sherman;brad pitt;paul wenham-clarke,"Germany;Hoxton, Hackney, United Kingdom;Ireland;United Kingdom;Paddington, Westminster, United Kingdom;London, London, City Of, United Kingdom",20190708114500,10.5,51.5
20190320171500-301,0.4158004158004161,3.11850311850312,european council;european union;european parliament;treaty on european union;members of parliament;bruck enterprises;clark high school;spokane fire department;westminster congregational church;mcdonald,theresa may;menson umwech;rex strickland;chandra robb,United Kingdom,20190320171500,-4.0,54.0
20190327183000-140,4.51127819548872,3.00751879699248,breakfast club;white house;breakfast club of trump;cnn;instagram,donald trump;hillary clinton;pete buttigieg;simon pennings,"New York, United States;Hollywood, California, United States;Washington, Washington, United States;Netherlands",20190327183000,-74.9384,42.1497
20190520173000-2437,1.7857142857142905,1.94805194805195,kenan-flagler business school;united states,simon johnstone;katrijn gielens;greg foran;johannes fieber,"Germany;New York, United States;United States;New Jersey, United States;North Carolina, United States;Virginia, United States;Pennsylvania, United States;Maryland, United States",20190520173000,10.5,51.5
20190128123000-1858,2.6063100137174198,4.11522633744856,nissan;bloomberg;european central bank;european parliament;business conditions;nasdaq;united states;microsoft;exchange commission;facebook;national association for business economics,sam kyei;mario draghi,"New York, United States;Japan;Tokyo, Tokyo, Japan;United States;Brumadinho, Bahia, Brazil;Minas Gerais, Acre, Brazil;Brazil;China;Brussels, Bruxelles-Capitale, Belgium;London, London, City Of, United Kingdom",20190128123000,-74.9384,42.1497
20191122131500-653,1.4571948998178499,3.18761384335155,expedia;cnn;university of arizona;university of houston,charles gerba,"Arizona, United States;University Of Arizona, Arizona, United States;South Carolina, United States;Texas, United States;Florida, United States;India;University Of Houston, Texas, United States;Houston, Texas, United States;Michigan, United States",20191122131500,-111.38799999999999,33.7712
20190421150000-323,1.3801756587202,5.3952321204516895,zion church;bandaranaike international airport;imperial college london;st sebastian church;reuters,theresa may;julian emmanuel;dan wicock;manisha gunasekera;jeremy hunt;kieran arasaratnam;james dauris;marisa keller;jeremy corbyn,"Dematagoda, Western, Sri Lanka;Netherlands;Negombo, Western, Sri Lanka;United Kingdom;Colombo, Western, Sri Lanka;Batticaloa, Eastern, Sri Lanka;Dehiwala, Western, Sri Lanka;London, London, City Of, United Kingdom;Sri Lanka;Turkey",20190421150000,79.8695,6.9356
20190503001500-648,1.5527950310558998,5.2795031055900585,suffolk county youth court;cnn;suffolk county police;connetquot high school in bohemia,geraldine hart;matt lewis,"New York, United States;Connetquot High School, New York, United States;Suffolk County, New York, United States;Long Island, New York, United States",20190503001500,-74.9384,42.1497
20190723190000-1358,0.478468899521531,4.30622009569378,cnn;royal canadian mounted police,bryer schmegelsky;chynna noelle deese;lucas robertson fowler;sheila deese;kam mcleod;janelle shoihet,"Australia;United States;United Kingdom;Canada;Alaska, United States",20190723190000,135.0,-25.0
20190729060000-876,0.8695652173913041,8.405797101449279,facebook;samajwadi party,kuldeep singh sengar;akhilesh yadav;rajiv krishna;rakesh singh;anubhav yadav;yogi adityanath,"Hindustan, India (General), India;Rae Bareli, Uttar Pradesh, India;Uttar Pradesh, Uttar Pradesh, India;Indiana, United States",20190729060000,76.0,28.0
20190109164500-2277,1.55382907880133,5.7713651498335174,worcester college;new york times;american college of obstetricians;texas a m university,katy lucey;mindy bergman;elizabeth siler,"New York, United States;Texas, United States",20190109164500,-74.9384,42.1497
20191221034500-808,5.08474576271187,4.23728813559322,washington post;department of health;human services;office of refugee resettlement;white house;cnn,stephen miller;alex azar;bryan cox,"Washington, Washington, United States",20191221034500,-77.0364,38.8951
20191017201500-1873,6.10328638497653,0.938967136150235,cnn,colin jost;james bond;scarlett johansson;romain dauriac,France,20191017201500,2.0,46.0
20190503201500-171,3.4213098729227798,5.66959921798631,cnn;european union;labour party,mossimo giannulli;martha stewart;lori loughlin;theresa may;stuart davies;mark drakeford;felicity evans;alun cairns;paul davies,"Clwyd, United Kingdom (General), United Kingdom;United Kingdom;Northern Ireland, Craigavon, United Kingdom;Llangollen, Denbighshire, United Kingdom",20190503201500,-3.5,53.0833
20190508104500-1605,3.17460317460317,1.2138188608776799,,chris milk;eugene chung;morton heilig;steven spielberg;lynette wallworth,,20190508104500,,
20191207191500-106,1.1940298507462699,2.98507462686567,united airlines;lion air;easyjet,richard bell,"Houston, Texas, United States;Idaho, United States;Paris, France (General), France;Canada;Texas, United States;San Francisco, California, United States",20191207191500,-95.3633,29.7633
20190705134500-48,3.1602708803611703,3.83747178329571,tf international securities,ming-chi kuo,"New York, United States",20190705134500,-74.9384,42.1497
20191025113000-551,5.22151898734177,3.79746835443038,cnn,kendall trammell;delaney strunk twizzlers;allen kim;delaney strunk;allie schmitz;delaney strunk kendall,"Pennsylvania, United States",20191025113000,-77.264,40.5773
20190328040000-178,4.34782608695652,2.8985507246376803,,narendra modi,India,20190328040000,77.0,20.0
20190429230000-160,3.63912054586808,1.13722517058378,instagram;new york times;playboy;facebook;cnn;dolce gabbana,donald trump;ghizlan guenez;emma watson;monica ainleyfiona sinclair scott;phillip lim;mary katrantzou;sasha sarokin;iza dezon;gigi hadid;max mara;elizabeth paton;peter pilotto;sally matthews;kanye west;halima aden;alberta feretti,"New York, United States;Milan, Lombardia, Italy;Dubai, Dubayy, United Arab Emirates;Israel;London, London, City Of, United Kingdom;Jakarta, Jakarta Raya, Indonesia",20190429230000,-74.9384,42.1497
20191022210000-312,1.30293159609121,6.35179153094463,white house;united states,viktor shokin;donald trump;rudolph giuliani;joe biden;volodymyr zelensky;rudy giuliani;hunter biden;rick perry;gordon sondland;kurt volker,"United States;Washington, Washington, United States;Ukraine",20191022210000,-98.5795,39.828175
20190219053000-1733,1.7857142857142905,3.5714285714285694,,shamima begum;anthony loyd,"Syria;London, London, City Of, United Kingdom;Bethnal Green, Tower Hamlets, United Kingdom",20190219053000,38.0,35.0
20190415230000-1259,1.0738255033556998,4.16107382550336,boeing;twitter;aviation administration;cnn;united states,donald trump;melania trump;notre dame;mike pence,"United States;Paris, France (General), France;France",20190415230000,-98.5795,39.828175
20191218204500-2423,4.22832980972516,6.13107822410148,,oleg sentsov;david sassoli;ilham tohti,"Beijing, Beijing, China;China;Xinjiang, Jiangxi, China;South Korea;France;Ukraine",20191218204500,116.38799999999999,39.9289
20190911043000-516,2.58358662613982,6.53495440729483,arab league;organisation of islamic cooperation;reuters,tom bateman;donald trump;hanan ashrawi;yair lapid;saeb erekat;benjamin netanyahu;ayman safadi;mevlut cavusoglu,"Jerusalem, Israel (General), Israel;Ashdod, Hadarom, Israel;Israel;West Bank;Gaza, Israel (General), Israel;Saudi Arabia;Dead Sea, Israel (General), Israel;Jordan Valley, Israel (General), Israel;Turkey;Jordan",20190911043000,35.2333,31.7667
20190105120000-285,0.555555555555556,5.55555555555556,torrance police department;torrance fire department,los angeles,"California, United States",20190105120000,-119.74600000000001,36.17
20190925013000-1133,3.24675324675325,2.7829313543599303,,karren brady;claude littner,"Islington, Islington, United Kingdom;United States;London, London, City Of, United Kingdom",20190925013000,-0.1,51.5333
20190210091500-566,1.88679245283019,8.67924528301887,watford premier league;watford football club;twitter,rick kelsey,"Hertfordshire, Hertfordshire, United Kingdom;London, London, City Of, United Kingdom",20190210091500,-0.25,51.8333
20190201070000-1302,1.91693290734824,7.507987220447283,united states happy baby inc;us attorney office;cnn;united states,michael wei yueh liu;thom mrozek;dongyuan li;nick hanna,"China;Canada;Japan;United States;Jing Dong, Guangdong, China;Switzerland",20190201070000,105.0,35.0
20191209173000-2604,2.8985507246376803,6.85111989459816,white house;royal saudi air;stockholm international peace research institute;cnn;united states,nic robertson;nicole chavez;jamal khashoggi;donald trump;abdulaziz al-saud;mohammed alshamrani;barbara starr;mark esper;david shortell;steve almasy;jay croft,"Istanbul, Istanbul, Turkey;United States;Stockholm, Stockholm, Sweden;Washington, Washington, United States;Florida, United States;Saudi Arabia;Yemen",20191209173000,28.9647,41.0186
20190731080000-1586,3.01659125188537,4.374057315233791,youtube;cnn;gilroy police;keuka college,trevor irby;scot smithee;stephen romero;katiuska pimentel;keyla salazar;hollie silverman;giordano pimentel;christina maxouris;joshua guicho;theresa waldrop;juanita walborn,"Keuka College, New York, United States;New York, United States;Canada;San Francisco, California, United States",20190731080000,-77.0905,42.6153
20190718004500-2196,2.23592906707787,3.4695451040863503,twitter,alvin aluvah zhakata;alvin zhakata;omar al-bashir;firew asrat;botha msila;bafana bafana,"Algeria;Rwanda;Tanzania;Nairobi, Nairobi Area, Kenya;Cape Town, Western Cape, South Africa;South Africa;Zambia;Ethiopia;Cairo, Al Qahirah, Egypt;Kenya;Harare, Mashonaland East, Zimbabwe;Egypt;Sudan;Zimbabwe;Khartoum, Al Khartum, Sudan;Senegal;Hawassa, Yedebub Biheroch Bihereseboch Na Hizboch, Ethiopia;Celtic, Matabeleland South, Zimbabwe",20190718004500,3.0,28.0
20200107050000-173,7.142857142857139,4.28571428571429,russian service,,Russia,20200107050000,100.0,60.0
20190904123000-2283,1.79487179487179,3.07692307692308,morgan stanley;walmart,akhil saxena;narendra modi,"Indiana, United States;New Delhi, Delhi, India",20190904123000,-86.2604,39.8647
20190107130000-980,2.16606498194946,2.88808664259928,,elon musk;donald trump,"China;Beijing, Beijing, China;Shanghai, Shanghai, China;United States;Washington, Washington, United States",20190107130000,105.0,35.0
20190206111500-1389,2.9259896729776202,5.16351118760757,ministry of justice;coltrane master fund,debbie white;stephen rawlinson,"Rotherham, Rotherham, United Kingdom;Glasgow, Glasgow City, United Kingdom;United Kingdom;London, London, City Of, United Kingdom",20190206111500,-1.35,53.4333
20190404194500-1761,3.4582132564841497,5.04322766570605,patient outcomes research;drug administration;samford university center;cnn,maisha kelly freeman;janet woodcock;scott gottlieb;sanjay gupta,United States,20190404194500,-98.5795,39.828175
20191210191500-118,3.53200883002207,3.3112582781457003,cnn,liev schreiber;bill belichick;belichick saban;nick saban,"Alabama, United States",20191210191500,-86.8073,32.799
20190730121500-413,3.5410764872521203,1.6997167138810199,university of salford;velux;world economic forum,alex klein;heather mcgowan;peter barrett;filippo yacob;allen tsui,"Kano, Kano, Nigeria;Salford, Salford, United Kingdom;Denmark;United Kingdom;London, London, City Of, United Kingdom",20190730121500,8.51667,11.9964
20190207134500-1774,2.4640657084188904,2.6694045174538,kutai national park;international union for conservation of nature;indonesia kutai national park;university of leeds;york university,jamie carr;lita kabangnga;douglas sheil;anne russon;alan lee,"Malaysia;East Kalimantan, Kalimantan Timur, Indonesia;Idaho, United States;Borneo, Indonesia (General), Indonesia;Kutai, Jawa Timur, Indonesia;Bendang, Sulawesi Barat, Indonesia",20190207134500,112.5,2.5
20190830180000-2609,1.92307692307692,1.92307692307692,,,"Cambridgeshire, Cambridgeshire, United Kingdom;Peterbrough, Peterborough, United Kingdom",20190830180000,0.083333,52.3333
20190524001500-699,4.3589743589743595,3.76068376068376,netflix;wendy,miley cyrus;lisa kudrow;tim curry;bette midler;mae martin;eli valko nigol,"China;Toronto, Ontario, Canada;London, London, City Of, United Kingdom",20190524001500,105.0,35.0
20191121070000-323,2.08188757807078,4.30256766134629,msnbc;white house;twitter;princeton university;justice department;trump foundation;cnn;new york times;house intelligence committee;facebook,ryan broderick;donald trump;elizabeth warren;laura ingraham;ben collins;julian zelizer;joe biden;ted johnson;jeffrey toobin;amy klobuchar;peter baker;chris cuomo;devin nunes;john dean;pete buttigieg;tucker carlson;george conway;max boot;sean hannity;richard nixon;gordon d sondland;gordon sondland;andrew napolitano;kamala harris;bernie sanders,"New York, United States;United States;Washington, Washington, United States;Ukraine",20191121070000,-74.9384,42.1497
20190618134500-991,5.1975051975052,0.6237006237006241,cnn,queen elizabeth,"Berkshire, United Kingdom (General), United Kingdom;Cambridge, Cambridgeshire, United Kingdom;Sussex, East Sussex, United Kingdom;Netherlands;United Kingdom;London, London, City Of, United Kingdom",20190618134500,-1.25,51.5
